-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,3
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,3
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,3
-0,3	0,3
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,3	0,2
-0,3	0,2
-0,3	0,1
-0,3	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,1
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,5	0,2
-0,5	0,3
-0,5	0,2
-0,5	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-0,8	0,2
-0,8	0,2
-0,8	0,3
-0,8	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,0	0,2
-1,0	0,2
-1,0	0,3
-1,0	0,2
-1,3	0,2
-1,3	0,2
-1,3	0,3
-1,3	0,2
-1,3	0,2
-1,3	0,2
-1,3	0,3
-1,3	0,2
-1,3	0,2
-1,3	0,2
-1,3	0,3
-1,3	0,2
-1,3	0,2
-1,5	0,2
-2,0	0,3
-2,7	0,2
-3,7	0,2
-4,7	0,2
-5,7	0,3
-6,2	0,2
-7,0	0,2
-7,5	0,2
-8,3	0,2
-8,8	0,2
-9,3	0,2
-9,5	0,2
-10,0	0,2
-10,5	0,2
-10,7	0,2
-11,2	0,2
-11,5	0,2
-12,0	0,2
-12,2	0,2
-12,8	0,2
-13,0	0,2
-13,5	0,2
-13,8	0,2
-14,0	0,2
-14,2	0,2
-14,5	0,2
-14,7	0,2
-15,0	0,2
-15,0	0,2
-15,0	0,2
-15,3	0,2
-15,3	0,2
-15,5	0,2
-15,5	0,2
-15,5	0,2
-15,7	0,2
-15,7	0,2
-16,0	0,2
-16,0	0,2
-16,0	0,2
-16,2	0,2
-16,5	0,2
-16,5	0,2
-16,7	0,2
-17,0	0,2
-17,5	0,2
-17,8	0,2
-18,5	0,2
-19,0	0,2
-19,8	0,2
-20,2	0,2
-20,8	0,2
-21,2	0,2
-21,8	0,2
-22,2	0,2
-22,7	0,2
-23,0	0,2
-23,5	0,2
-23,7	0,2
-24,3	0,2
-24,8	0,2
-25,0	0,2
-25,5	0,2
-25,8	0,2
-26,2	0,2
-26,5	0,2
-27,0	0,2
-27,2	0,2
-27,8	0,2
-28,3	0,1
-28,7	0,2
-29,5	0,2
-30,3	0,2
-30,8	0,1
-31,2	0,2
-31,8	0,2
-32,2	0,2
-32,8	0,1
-33,5	0,2
-34,5	0,2
-35,3	0,2
-36,2	0,1
-37,0	0,1
-37,8	0,2
-38,7	0,2
-39,8	0,1
-40,8	0,1
-41,7	0,2
-42,5	0,2
-43,3	0,1
-44,0	0,1
-44,8	0,2
-45,5	0,2
-46,2	0,1
-46,8	0,1
-47,5	0,2
-48,3	0,2
-49,0	0,1
-49,8	0,1
-50,5	0,2
-51,5	0,2
-52,3	0,1
-53,0	0,1
-53,7	0,2
-54,5	0,2
-55,3	0,1
-56,0	0,1
-56,5	0,2
-57,3	0,2
-57,8	0,1
-58,3	0,1
-58,7	0,2
-59,3	0,2
-60,0	0,1
-60,5	0,1
-60,8	0,2
-61,2	0,2
-61,8	0,1
-62,0	0,1
-62,5	0,2
-62,8	0,2
-63,0	0,1
-63,2	0,1
-63,5	0,2
-63,7	0,2
-64,0	0,1
-64,3	0,1
-64,5	0,2
-64,8	0,2
-65,0	0,1
-65,5	0,1
-65,8	0,2
-66,0	0,2
-66,2	0,1
-66,8	0,1
-67,0	0,2
-67,3	0,2
-67,5	0,1
-67,8	0,1
-68,3	0,2
-68,5	0,2
-68,7	0,1
-69,3	0,1
-69,5	0,2
-69,8	0,2
-70,0	0,1
-70,3	0,1
-70,5	0,2
-70,8	0,2
-71,0	0,1
-71,2	0,1
-71,8	0,2
-72,0	0,2
-72,5	0,1
-72,8	0,1
-73,0	0,2
-73,5	0,2
-73,7	0,1
-74,0	0,2
-74,5	0,2
-75,0	0,2
-75,5	0,1
-76,0	0,2
-76,5	0,2
-77,0	0,2
-77,5	0,1
-77,8	0,2
-78,3	0,2
-78,5	0,2
-79,0	0,1
-79,5	0,2
-80,3	0,2
-80,8	0,2
-81,3	0,1
-81,8	0,2
-82,3	0,3
-82,5	0,2
-83,3	0,1
-83,8	0,2
-84,0	0,3
-84,5	0,2
-84,8	0,1
-85,3	0,2
-85,5	0,3
-85,8	0,2
-86,0	0,1
-86,5	0,2
-87,0	0,3
-87,5	0,2
-88,0	0,1
-88,3	0,2
-88,8	0,3
-89,3	0,2
-89,8	0,1
-90,3	0,2
-90,5	0,3
-90,8	0,2
-91,0	0,1
-91,3	0,2
-91,5	0,3
-91,8	0,2
-92,0	0,1
-92,5	0,2
-92,7	0,2
-93,3	0,2
-93,5	0,1
-93,8	0,2
-94,3	0,2
-94,8	0,2
-95,0	0,1
-95,5	0,2
-96,0	0,2
-96,3	0,2
-96,5	0,1
-97,0	0,2
-97,3	0,2
-97,5	0,2
-97,7	0,1
-98,0	0,2
-98,3	0,2
-98,8	0,2
-99,0	0,1
-99,3	0,2
-99,5	0,2
-100,0	0,2
-100,5	0,1
-101,0	0,2
-101,2	0,2
-101,8	0,2
-102,3	0,1
-102,5	0,2
-103,0	0,2
-103,3	0,2
-103,3	0,1
-103,5	0,2
-103,8	0,2
-104,0	0,2
-104,3	0,1
-104,3	0,2
-104,5	0,2
-104,5	0,2
-104,5	0,1
-104,8	0,2
-104,8	0,2
-104,8	0,2
-105,0	0,1
-105,0	0,2
-105,2	0,2
-105,2	0,2
-105,5	0,1
-105,5	0,2
-105,8	0,2
-105,8	0,2
-106,0	0,1
-106,0	0,2
-106,2	0,2
-106,2	0,2
-106,2	0,1
-106,2	0,2
-106,5	0,2
-106,5	0,2
-106,5	0,1
-106,8	0,2
-106,8	0,2
-107,0	0,2
-107,0	0,1
-107,3	0,2
-107,3	0,2
-107,5	0,2
-107,8	0,1
-107,8	0,2
-108,0	0,2
-108,0	0,2
-108,3	0,1
-108,3	0,2
-108,5	0,2
-108,5	0,2
-108,8	0,1
-108,8	0,2
-109,0	0,2
-109,2	0,2
-109,5	0,1
-109,5	0,2
-109,8	0,2
-110,0	0,2
-110,5	0,1
-110,8	0,2
-111,2	0,2
-111,8	0,2
-112,0	0,1
-112,3	0,2
-112,5	0,2
-112,8	0,2
-113,0	0,1
-113,3	0,2
-113,3	0,2
-113,3	0,2
-113,5	0,1
-113,7	0,2
-113,7	0,2
-114,0	0,2
-114,3	0,1
-114,5	0,2
-114,7	0,2
-115,0	0,2
-115,2	0,1
-115,5	0,2
-115,8	0,2
-116,0	0,2
-116,3	0,1
-116,5	0,2
-117,0	0,2
-117,3	0,2
-117,5	0,1
-117,7	0,2
-118,0	0,2
-118,0	0,2
-118,3	0,1
-118,5	0,2
-118,5	0,2
-119,0	0,2
-119,3	0,1
-119,8	0,2
-120,2	0,2
-120,7	0,2
-121,0	0,1
-121,3	0,2
-121,5	0,2
-121,8	0,2
-122,3	0,1
-122,5	0,2
-122,7	0,2
-123,3	0,2
-123,5	0,1
-124,0	0,2
-124,3	0,2
-124,5	0,2
-125,0	0,1
-125,3	0,2
-125,5	0,2
-126,0	0,2
-126,3	0,1
-126,8	0,2
-127,3	0,2
-127,8	0,2
-128,0	0,1
-128,5	0,2
-128,8	0,2
-129,0	0,2
-129,3	0,1
-129,5	0,2
-130,0	0,2
-130,3	0,2
-130,5	0,1
-130,8	0,2
-131,0	0,2
-131,5	0,2
-131,8	0,1
-132,0	0,2
-132,3	0,2
-132,5	0,2
-132,8	0,1
-133,0	0,2
-133,0	0,2
-133,3	0,2
-133,3	0,1
-133,5	0,2
-133,8	0,2
-134,0	0,2
-134,3	0,1
-134,8	0,2
-135,0	0,2
-135,2	0,2
-135,5	0,1
-135,8	0,2
-136,0	0,2
-136,2	0,2
-136,5	0,1
-136,8	0,2
-137,0	0,2
-137,3	0,2
-137,3	0,1
-137,5	0,2
-137,8	0,2
-138,0	0,2
-138,3	0,1
-138,5	0,2
-138,8	0,2
-139,3	0,2
-139,5	0,1
-140,0	0,2
-140,3	0,2
-140,5	0,2
-140,5	0,1
-140,8	0,2
-141,0	0,2
-141,0	0,1
-141,0	0,1
-141,3	0,2
-141,3	0,2
-141,5	0,1
-141,5	0,1
-141,8	0,2
-141,8	0,2
-142,0	0,1
-142,0	0,1
-142,3	0,2
-142,5	0,2
-142,8	0,1
-143,0	0,1
-143,3	0,2
-143,5	0,2
-143,5	0,1
-143,7	0,1
-144,0	0,2
-144,3	0,2
-144,5	0,1
-144,8	0,1
-145,3	0,2
-145,5	0,2
-145,5	0,1
-145,8	0,1
-146,3	0,2
-146,5	0,2
-146,8	0,1
-147,0	0,1
-147,3	0,2
-147,5	0,2
-147,7	0,1
-147,7	0,1
-147,7	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,0	0,2
-148,0	0,2
-148,0	0,1
-148,0	0,1
-148,3	0,2
-148,7	0,2
-149,8	0,1
-151,0	0,1
-152,0	0,2
-153,3	0,2
-154,3	0,1
-155,3	0,1
-156,5	0,2
-157,8	0,2
-158,8	0,1
-159,8	0,1
-160,7	0,2
-161,8	0,2
-162,8	0,1
-163,8	0,1
-164,8	0,2
-165,7	0,2
-167,0	0,1
-168,0	0,1
-169,0	0,2
-170,0	0,2
-171,3	0,1
-172,5	0,1
-173,5	0,2
-174,5	0,2
-175,5	0,1
-176,3	0,1
-177,3	0,2
-177,5	0,2
-178,0	0,1
-178,2	0,1
-179,0	0,2
-179,8	0,2
-180,3	0,1
-180,8	0,1
-181,0	0,2
-181,5	0,2
-182,0	0,1
-182,3	0,1
-182,5	0,2
-182,8	0,2
-182,8	0,1
-183,0	0,1
-183,5	0,2
-183,8	0,2
-184,0	0,1
-184,2	0,1
-184,7	0,2
-185,0	0,2
-185,0	0,1
-185,2	0,1
-185,2	0,2
-185,5	0,2
-185,5	0,1
-185,5	0,1
-185,8	0,2
-185,8	0,2
-185,8	0,1
-185,8	0,1
-185,8	0,2
-185,8	0,2
-185,8	0,1
-185,8	0,1
-185,8	0,2
-185,8	0,2
-185,8	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,0	0,2
-186,0	0,2
-186,0	0,1
-186,0	0,1
-186,3	0,2
-187,0	0,2
-188,3	0,1
-189,2	0,1
-190,3	0,2
-191,0	0,2
-191,8	0,1
-192,8	0,1
-194,0	0,2
-195,0	0,2
-196,0	0,1
-197,0	0,1
-197,8	0,2
-198,7	0,2
-199,8	0,1
-200,8	0,1
-201,5	0,2
-202,5	0,2
-203,8	0,1
-204,8	0,1
-206,0	0,2
-207,0	0,2
-207,8	0,1
-209,0	0,1
-210,0	0,2
-211,0	0,2
-211,8	0,1
-212,5	0,1
-213,0	0,2
-213,8	0,2
-214,3	0,1
-214,8	0,1
-215,3	0,2
-215,5	0,2
-216,0	0,1
-216,3	0,2
-216,8	0,2
-217,0	0,2
-217,3	0,1
-217,5	0,2
-217,8	0,2
-218,0	0,2
-218,0	0,1
-218,3	0,2
-218,3	0,2
-218,5	0,2
-218,8	0,1
-219,3	0,2
-219,5	0,2
-219,8	0,2
-220,0	0,1
-220,3	0,2
-220,3	0,2
-220,3	0,2
-220,5	0,1
-220,5	0,2
-220,5	0,2
-220,8	0,2
-220,8	0,1
-220,8	0,2
-220,8	0,2
-220,8	0,2
-220,8	0,1
-220,8	0,2
-221,0	0,2
-221,3	0,2
-221,5	0,1
-221,8	0,2
-222,3	0,2
-222,8	0,2
-223,3	0,1
-223,5	0,2
-224,0	0,2
-224,3	0,2
-224,5	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
-224,8	0,2
-224,8	0,1
-224,8	0,2
-224,8	0,2
